year_month,Complaint Type,BoroCd,complaint_count
2017-10,Request Large Bulky Item Collection,104,93
2017-10,Request Large Bulky Item Collection,105,50
2017-10,Request Large Bulky Item Collection,106,56
2017-10,Request Large Bulky Item Collection,107,137
2017-10,Request Large Bulky Item Collection,108,149
2017-10,Request Large Bulky Item Collection,109,31
2017-10,Request Large Bulky Item Collection,110,66
2017-10,Request Large Bulky Item Collection,111,36
2017-10,Request Large Bulky Item Collection,112,43
2017-10,Request Large Bulky Item Collection,201,50
2017-10,Request Large Bulky Item Collection,202,18
2017-10,Request Large Bulky Item Collection,203,30
2017-10,Request Large Bulky Item Collection,204,10
2017-10,Request Large Bulky Item Collection,205,17
2017-10,Request Large Bulky Item Collection,206,23
2017-10,Request Large Bulky Item Collection,207,12
2017-10,Request Large Bulky Item Collection,208,30
2017-10,Request Large Bulky Item Collection,209,55
2017-10,Request Large Bulky Item Collection,210,183
2017-10,Request Large Bulky Item Collection,211,73
2017-10,Request Large Bulky Item Collection,212,116
2017-10,Request Large Bulky Item Collection,301,270
2017-10,Request Large Bulky Item Collection,302,180
2017-10,Request Large Bulky Item Collection,303,247
2017-10,Request Large Bulky Item Collection,304,130
2017-10,Request Large Bulky Item Collection,305,116
2017-10,Request Large Bulky Item Collection,306,787
2017-10,Request Large Bulky Item Collection,307,127
2017-10,Request Large Bulky Item Collection,308,138
2017-10,Request Large Bulky Item Collection,309,64
2017-10,Request Large Bulky Item Collection,310,1361
2017-10,Request Large Bulky Item Collection,311,192
2017-10,Request Large Bulky Item Collection,312,217
2017-10,Request Large Bulky Item Collection,313,23
2017-10,Request Large Bulky Item Collection,314,113
2017-10,Request Large Bulky Item Collection,315,127
2017-10,Request Large Bulky Item Collection,316,53
2017-10,Request Large Bulky Item Collection,317,124
2017-10,Request Large Bulky Item Collection,318,180
2017-10,Request Large Bulky Item Collection,401,239
2017-10,Request Large Bulky Item Collection,402,91
2017-10,Request Large Bulky Item Collection,403,47
2017-10,Request Large Bulky Item Collection,404,82
2017-10,Request Large Bulky Item Collection,405,1384
2017-10,Request Large Bulky Item Collection,406,95
2017-10,Request Large Bulky Item Collection,407,374
2017-10,Request Large Bulky Item Collection,408,199
2017-10,Request Large Bulky Item Collection,409,133
2017-10,Request Large Bulky Item Collection,410,1160
2017-10,Request Large Bulky Item Collection,411,881
2017-10,Request Large Bulky Item Collection,412,268
2017-10,Request Large Bulky Item Collection,413,246
2017-10,Request Large Bulky Item Collection,414,87
2017-10,Request Large Bulky Item Collection,501,234
2017-10,Request Large Bulky Item Collection,502,203
2017-10,Request Large Bulky Item Collection,503,258
2017-10,Sweeping Complaint,102,1
2017-10,Sweeping Complaint,103,1
2017-10,Sweeping Complaint,104,3
2017-10,Sweeping Complaint,106,1
2017-10,Sweeping Complaint,107,11
2017-10,Sweeping Complaint,108,6
2017-10,Sweeping Complaint,109,1
2017-10,Sweeping Complaint,110,1
2017-10,Sweeping Complaint,111,2
2017-10,Sweeping Complaint,202,1
2017-10,Sweeping Complaint,203,1
2017-10,Sweeping Complaint,205,1
2017-10,Sweeping Complaint,207,4
2017-10,Sweeping Complaint,209,2
2017-10,Sweeping Complaint,210,1
2017-10,Sweeping Complaint,211,2
2017-10,Sweeping Complaint,212,3
2017-10,Sweeping Complaint,301,2
2017-10,Sweeping Complaint,302,1
2017-10,Sweeping Complaint,304,1
2017-10,Sweeping Complaint,305,1
2017-10,Sweeping Complaint,306,11
2017-10,Sweeping Complaint,307,4
2017-10,Sweeping Complaint,308,1
2017-10,Sweeping Complaint,309,2
2017-10,Sweeping Complaint,310,4
2017-10,Sweeping Complaint,311,9
2017-10,Sweeping Complaint,312,8
2017-10,Sweeping Complaint,313,1
2017-10,Sweeping Complaint,314,11
2017-10,Sweeping Complaint,315,4
2017-10,Sweeping Complaint,316,1
2017-10,Sweeping Complaint,317,2
2017-10,Sweeping Complaint,318,16
2017-10,Sweeping Complaint,401,5
2017-10,Sweeping Complaint,402,1
2017-10,Sweeping Complaint,403,7
2017-10,Sweeping Complaint,404,1
2017-10,Sweeping Complaint,405,7
2017-10,Sweeping Complaint,406,4
2017-10,Sweeping Complaint,407,2
2017-10,Sweeping Complaint,408,7
2017-10,Sweeping Complaint,409,1
2017-10,Sweeping Complaint,412,5
2017-10,Sweeping Complaint,413,1
2017-10,Sweeping Complaint,501,1
2017-11,Adopt-A-Basket,102,1
2017-11,Adopt-A-Basket,110,1
2017-11,Adopt-A-Basket,211,1
2017-11,Adopt-A-Basket,301,1
2017-11,Adopt-A-Basket,305,1
2017-11,Adopt-A-Basket,315,1
2017-11,Adopt-A-Basket,316,1
2017-11,Adopt-A-Basket,501,2
2017-11,Adopt-A-Basket,503,1
2017-11,Basket Complaint,102,4
2017-11,Basket Complaint,103,5
2017-11,Basket Complaint,104,5
2017-11,Basket Complaint,105,1
2017-11,Basket Complaint,106,2
2017-11,Basket Complaint,107,10
2017-11,Basket Complaint,108,1
2017-11,Basket Complaint,109,2
2017-11,Basket Complaint,110,22
2017-11,Basket Complaint,111,4
2017-11,Basket Complaint,112,1
2017-11,Basket Complaint,201,4
2017-11,Basket Complaint,203,2
2017-11,Basket Complaint,204,4
2017-11,Basket Complaint,206,1
2017-11,Basket Complaint,208,31
2017-11,Basket Complaint,209,4
2017-11,Basket Complaint,210,2
2017-11,Basket Complaint,211,2
2017-11,Basket Complaint,212,6
2017-11,Basket Complaint,301,7
2017-11,Basket Complaint,302,29
2017-11,Basket Complaint,303,4
2017-11,Basket Complaint,304,1
2017-11,Basket Complaint,305,3
2017-11,Basket Complaint,306,9
2017-11,Basket Complaint,307,1
2017-11,Basket Complaint,308,6
2017-11,Basket Complaint,309,4
2017-11,Basket Complaint,310,10
2017-11,Basket Complaint,311,16
2017-11,Basket Complaint,312,6
2017-11,Basket Complaint,313,1
2017-11,Basket Complaint,314,1
2017-11,Basket Complaint,315,2
2017-11,Basket Complaint,317,8
2017-11,Basket Complaint,318,6
2017-11,Basket Complaint,355,3
2017-11,Basket Complaint,401,3
2017-11,Basket Complaint,402,1
2017-11,Basket Complaint,403,2
2017-11,Basket Complaint,404,3
2017-11,Basket Complaint,405,14
2017-11,Basket Complaint,406,4
2017-11,Basket Complaint,407,7
2017-11,Basket Complaint,408,3
2017-11,Basket Complaint,409,1
2017-11,Basket Complaint,410,2
2017-11,Basket Complaint,411,8
2017-11,Basket Complaint,412,3
2017-11,Basket Complaint,413,3
2017-11,Basket Complaint,414,8
2017-11,Basket Complaint,482,1
2017-11,Basket Complaint,501,6
2017-11,Basket Complaint,502,4
2017-11,Basket Complaint,503,3
2017-11,Collection Truck Noise,108,2
2017-11,Collection Truck Noise,110,1
2017-11,Collection Truck Noise,112,1
2017-11,Collection Truck Noise,201,2
2017-11,Collection Truck Noise,305,1
2017-11,Collection Truck Noise,306,1
2017-11,Collection Truck Noise,414,2
2017-11,Missing Collection,101,10
2017-11,Missing Collection,102,21
2017-11,Missing Collection,103,13
2017-11,Missing Collection,104,42
2017-11,Missing Collection,105,15
2017-11,Missing Collection,106,17
2017-11,Missing Collection,107,25
2017-11,Missing Collection,108,36
2017-11,Missing Collection,109,4
2017-11,Missing Collection,110,15
2017-11,Missing Collection,111,3
2017-11,Missing Collection,112,9
2017-11,Missing Collection,201,8
2017-11,Missing Collection,202,1
2017-11,Missing Collection,203,36
2017-11,Missing Collection,204,3
2017-11,Missing Collection,205,9
2017-11,Missing Collection,206,2
2017-11,Missing Collection,207,8
2017-11,Missing Collection,208,19
2017-11,Missing Collection,209,23
2017-11,Missing Collection,210,67
2017-11,Missing Collection,211,22
2017-11,Missing Collection,212,88
2017-11,Missing Collection,301,102
2017-11,Missing Collection,302,39
2017-11,Missing Collection,303,66
2017-11,Missing Collection,304,21
2017-11,Missing Collection,305,74
2017-11,Missing Collection,306,51
2017-11,Missing Collection,307,38
2017-11,Missing Collection,308,50
2017-11,Missing Collection,309,11
2017-11,Missing Collection,310,65
2017-11,Missing Collection,311,88
2017-11,Missing Collection,312,159
2017-11,Missing Collection,313,10
2017-11,Missing Collection,314,75
2017-11,Missing Collection,315,83
2017-11,Missing Collection,316,15
2017-11,Missing Collection,317,78
2017-11,Missing Collection,318,125
2017-11,Missing Collection,401,51
2017-11,Missing Collection,402,31
2017-11,Missing Collection,403,21
2017-11,Missing Collection,404,26
2017-11,Missing Collection,405,147
2017-11,Missing Collection,406,56
2017-11,Missing Collection,407,177
2017-11,Missing Collection,408,140
2017-11,Missing Collection,409,90
2017-11,Missing Collection,410,112
2017-11,Missing Collection,411,105
2017-11,Missing Collection,412,212
2017-11,Missing Collection,413,94
2017-11,Missing Collection,414,72
2017-11,Missing Collection,501,330
2017-11,Missing Collection,502,268
2017-11,Missing Collection,503,289
2017-11,Overflowing Recycling Baskets,317,1
2017-11,Request Large Bulky Item Collection,101,25
2017-11,Request Large Bulky Item Collection,102,108
2017-11,Request Large Bulky Item Collection,103,93
2017-11,Request Large Bulky Item Collection,104,95
2017-11,Request Large Bulky Item Collection,105,33
2017-11,Request Large Bulky Item Collection,106,74
2017-11,Request Large Bulky Item Collection,107,132
2017-11,Request Large Bulky Item Collection,108,127
2017-11,Request Large Bulky Item Collection,109,32
2017-11,Request Large Bulky Item Collection,110,67
2017-11,Request Large Bulky Item Collection,111,33
2017-11,Request Large Bulky Item Collection,112,23
2017-11,Request Large Bulky Item Collection,201,28
2017-11,Request Large Bulky Item Collection,202,12
2017-11,Request Large Bulky Item Collection,203,36
2017-11,Request Large Bulky Item Collection,204,16
2017-11,Request Large Bulky Item Collection,205,12
2017-11,Request Large Bulky Item Collection,206,24
2017-11,Request Large Bulky Item Collection,207,13
2017-11,Request Large Bulky Item Collection,208,17
2017-11,Request Large Bulky Item Collection,209,57
2017-11,Request Large Bulky Item Collection,210,149
2017-11,Request Large Bulky Item Collection,211,74
2017-11,Request Large Bulky Item Collection,212,119
2017-11,Request Large Bulky Item Collection,301,243
2017-11,Request Large Bulky Item Collection,302,171
2017-11,Request Large Bulky Item Collection,303,207
2017-11,Request Large Bulky Item Collection,304,110
2017-11,Request Large Bulky Item Collection,305,119
2017-11,Request Large Bulky Item Collection,306,641
2017-11,Request Large Bulky Item Collection,307,113
2017-11,Request Large Bulky Item Collection,308,126
2017-11,Request Large Bulky Item Collection,309,64
2017-11,Request Large Bulky Item Collection,310,1282
2017-11,Request Large Bulky Item Collection,311,171
2017-11,Request Large Bulky Item Collection,312,211
2017-11,Request Large Bulky Item Collection,313,30
2017-11,Request Large Bulky Item Collection,314,92
2017-11,Request Large Bulky Item Collection,315,99
2017-11,Request Large Bulky Item Collection,316,52
2017-11,Request Large Bulky Item Collection,317,154
2017-11,Request Large Bulky Item Collection,318,264
2017-11,Request Large Bulky Item Collection,401,249
2017-11,Request Large Bulky Item Collection,402,77
2017-11,Request Large Bulky Item Collection,403,62
2017-11,Request Large Bulky Item Collection,404,66
2017-11,Request Large Bulky Item Collection,405,1502
2017-11,Request Large Bulky Item Collection,406,71
2017-11,Request Large Bulky Item Collection,407,362
2017-11,Request Large Bulky Item Collection,408,190
2017-11,Request Large Bulky Item Collection,409,295
2017-11,Request Large Bulky Item Collection,410,1213
2017-11,Request Large Bulky Item Collection,411,919
2017-11,Request Large Bulky Item Collection,412,267
2017-11,Request Large Bulky Item Collection,413,246
2017-11,Request Large Bulky Item Collection,414,155
2017-11,Request Large Bulky Item Collection,501,259
2017-11,Request Large Bulky Item Collection,502,233
2017-11,Request Large Bulky Item Collection,503,281
2017-11,Sweeping Complaint,103,1
2017-11,Sweeping Complaint,104,2
2017-11,Sweeping Complaint,107,5
2017-11,Sweeping Complaint,108,8
2017-11,Sweeping Complaint,109,4
2017-11,Sweeping Complaint,110,4
2017-11,Sweeping Complaint,111,2
2017-11,Sweeping Complaint,112,4
2017-11,Sweeping Complaint,203,2
2017-11,Sweeping Complaint,204,1
2017-11,Sweeping Complaint,206,1
2017-11,Sweeping Complaint,208,2
2017-11,Sweeping Complaint,209,5
2017-11,Sweeping Complaint,211,2
2017-11,Sweeping Complaint,212,3
2017-11,Sweeping Complaint,302,1
2017-11,Sweeping Complaint,303,1
2017-11,Sweeping Complaint,305,3
2017-11,Sweeping Complaint,306,7
2017-11,Sweeping Complaint,307,3
2017-11,Sweeping Complaint,308,1
2017-11,Sweeping Complaint,310,5
2017-11,Sweeping Complaint,311,1
2017-11,Sweeping Complaint,312,12
2017-11,Sweeping Complaint,313,2
2017-11,Sweeping Complaint,314,10
2017-11,Sweeping Complaint,315,1
2017-11,Sweeping Complaint,318,12
2017-11,Sweeping Complaint,401,9
2017-11,Sweeping Complaint,402,5
2017-11,Sweeping Complaint,403,2
2017-11,Sweeping Complaint,404,4
2017-11,Sweeping Complaint,405,3
2017-11,Sweeping Complaint,406,2
2017-11,Sweeping Complaint,407,7
2017-11,Sweeping Complaint,408,3
2017-11,Sweeping Complaint,409,1
2017-11,Sweeping Complaint,412,4
2017-11,Sweeping Complaint,414,1
2017-12,Adopt-A-Basket,102,3
2017-12,Adopt-A-Basket,103,1
2017-12,Adopt-A-Basket,204,1
2017-12,Adopt-A-Basket,306,1
2017-12,Adopt-A-Basket,315,1
2017-12,Adopt-A-Basket,402,1
2017-12,Adopt-A-Basket,501,3
2017-12,Basket Complaint,101,2
2017-12,Basket Complaint,102,2
2017-12,Basket Complaint,103,2
2017-12,Basket Complaint,104,3
2017-12,Basket Complaint,105,3
2017-12,Basket Complaint,106,3
2017-12,Basket Complaint,107,1
2017-12,Basket Complaint,109,3
2017-12,Basket Complaint,110,6
2017-12,Basket Complaint,111,4
2017-12,Basket Complaint,112,4
2017-12,Basket Complaint,164,1
2017-12,Basket Complaint,201,3
2017-12,Basket Complaint,203,2
2017-12,Basket Complaint,204,2
2017-12,Basket Complaint,205,2
2017-12,Basket Complaint,207,3
2017-12,Basket Complaint,208,24
2017-12,Basket Complaint,209,2
2017-12,Basket Complaint,211,1
2017-12,Basket Complaint,212,5
2017-12,Basket Complaint,301,3
2017-12,Basket Complaint,302,7
2017-12,Basket Complaint,303,4
2017-12,Basket Complaint,304,3
2017-12,Basket Complaint,305,8
2017-12,Basket Complaint,306,5
2017-12,Basket Complaint,307,2
2017-12,Basket Complaint,308,1
2017-12,Basket Complaint,309,2
2017-12,Basket Complaint,310,13
2017-12,Basket Complaint,311,10
2017-12,Basket Complaint,312,6
2017-12,Basket Complaint,313,1
2017-12,Basket Complaint,314,4
2017-12,Basket Complaint,315,4
2017-12,Basket Complaint,316,3
2017-12,Basket Complaint,317,4
2017-12,Basket Complaint,318,4
2017-12,Basket Complaint,401,3
2017-12,Basket Complaint,402,1
2017-12,Basket Complaint,404,1
2017-12,Basket Complaint,405,6
2017-12,Basket Complaint,406,4
2017-12,Basket Complaint,407,1
2017-12,Basket Complaint,408,4
2017-12,Basket Complaint,409,1
2017-12,Basket Complaint,411,2
2017-12,Basket Complaint,412,6
2017-12,Basket Complaint,413,1
2017-12,Basket Complaint,414,3
2017-12,Basket Complaint,501,9
2017-12,Basket Complaint,502,1
2017-12,Basket Complaint,503,1
2017-12,Collection Truck Noise,107,1
2017-12,Collection Truck Noise,108,1
2017-12,Collection Truck Noise,112,2
2017-12,Collection Truck Noise,207,1
2017-12,Collection Truck Noise,306,1
2017-12,Collection Truck Noise,314,1
2017-12,Collection Truck Noise,315,1
2017-12,Collection Truck Noise,405,1
2017-12,Collection Truck Noise,411,1
2017-12,Collection Truck Noise,412,1
2017-12,Collection Truck Noise,413,1
2017-12,Collection Truck Noise,501,1
2017-12,Collection Truck Noise,502,1
2017-12,Collection Truck Noise,503,1
2017-12,Missing Collection,101,9
2017-12,Missing Collection,102,28
2017-12,Missing Collection,103,13
2017-12,Missing Collection,104,45
2017-12,Missing Collection,105,8
2017-12,Missing Collection,106,11
2017-12,Missing Collection,107,20
2017-12,Missing Collection,108,21
2017-12,Missing Collection,109,1
2017-12,Missing Collection,110,23
2017-12,Missing Collection,111,5
2017-12,Missing Collection,112,9
2017-12,Missing Collection,201,11
2017-12,Missing Collection,202,4
2017-12,Missing Collection,203,23
2017-12,Missing Collection,204,7
2017-12,Missing Collection,205,6
2017-12,Missing Collection,206,17
2017-12,Missing Collection,207,6
2017-12,Missing Collection,208,16
2017-12,Missing Collection,209,13
2017-12,Missing Collection,210,40
2017-12,Missing Collection,211,37
2017-12,Missing Collection,212,62
2017-12,Missing Collection,301,92
2017-12,Missing Collection,302,42
2017-12,Missing Collection,303,53
2017-12,Missing Collection,304,19
2017-12,Missing Collection,305,60
2017-12,Missing Collection,306,69
2017-12,Missing Collection,307,34
2017-12,Missing Collection,308,45
2017-12,Missing Collection,309,21
2017-12,Missing Collection,310,63
2017-12,Missing Collection,311,88
2017-12,Missing Collection,312,141
2017-12,Missing Collection,313,17
2017-12,Missing Collection,314,61
2017-12,Missing Collection,315,59
2017-12,Missing Collection,316,22
2017-12,Missing Collection,317,38
2017-12,Missing Collection,318,80
2017-12,Missing Collection,401,40
2017-12,Missing Collection,402,20
2017-12,Missing Collection,403,24
2017-12,Missing Collection,404,15
2017-12,Missing Collection,405,109
2017-12,Missing Collection,406,32
2017-12,Missing Collection,407,182
2017-12,Missing Collection,408,106
2017-12,Missing Collection,409,74
2017-12,Missing Collection,410,116
2017-12,Missing Collection,411,91
2017-12,Missing Collection,412,161
2017-12,Missing Collection,413,72
2017-12,Missing Collection,414,59
2017-12,Missing Collection,501,261
2017-12,Missing Collection,502,142
2017-12,Missing Collection,503,176
2017-12,Request Large Bulky Item Collection,101,31
2017-12,Request Large Bulky Item Collection,102,92
2017-12,Request Large Bulky Item Collection,103,99
2017-12,Request Large Bulky Item Collection,104,86
2017-12,Request Large Bulky Item Collection,105,37
2017-12,Request Large Bulky Item Collection,106,60
2017-12,Request Large Bulky Item Collection,107,96
2017-12,Request Large Bulky Item Collection,108,107
2017-12,Request Large Bulky Item Collection,109,36
2017-12,Request Large Bulky Item Collection,110,60
2017-12,Request Large Bulky Item Collection,111,24
2017-12,Request Large Bulky Item Collection,112,29
